[NodeName : SFIX;Database : GUJARAT;File Name : C:\Users\Administrator\Desktop\Z500.csv;Date : 01/06/2023;Time : 12:00:17]
#AI469;DI715;AR1440;AA2;DA742;TX3;D16164#

[BLOCK TYPE;TAG;NEXT BLK;DESCRIPTION;INITIAL SCAN;SCAN TIME;SMOOTHING;I/O DEVICE;H/W OPTIONS;I/O ADDRESS;SIGNAL CONDITIONING;LOW EGU LIMIT;HIGH EGU LIMIT;EGU TAG;INITIAL A/M STATUS;ALARM ENABLE;ALARM AREA(S);LO LO ALARM LIMIT;LO ALARM LIMIT;HI ALARM LIMIT;HI HI ALARM LIMIT;ROC ALARM LIMIT;DEAD BAND;ALARM PRIORITY;ENABLE OUTPUT;SECURITY AREA 1;SECURITY AREA 2;SECURITY AREA 3;ALARM AREA 1;ALARM AREA 2;ALARM AREA 3;ALARM AREA 4;ALARM AREA 5;ALARM AREA 6;ALARM AREA 7;ALARM AREA 8;ALARM AREA 9;ALARM AREA 10;ALARM AREA 11;ALARM AREA 12;ALARM AREA 13;ALARM AREA 14;ALARM AREA 15;USER FIELD 1;USER FIELD 2;ESIG TYPE;ESIG ALLOW CONT USE;ESIG XMPT ALARM ACK;ESIG UNSIGNED WRITES;ESIG COMMENT REQUIRED;PDR Update Rate;PDR Access Time;PDR Deadband;PDR Latch;PDR Disable Output;PDR Array Length;Hist Description;Hist Collect;Hist Interval;Hist Offset;Hist Time Res;Hist Compress;Hist Deadband;Hist Comp Type;Hist Comp Time;Scale Enabled;Scale Clamping;Scale Use EGU;Scale Raw Low;Scale Raw High;Scale Low;Scale High]
"DA";"Z500_M505_DB180X0017_6";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,17.6;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500.M505-SB1 Emergency localization";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M505_DB180X0017_5";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,17.5;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500:M505 Right photocell of slow-down not detected";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M505_DB180X0017_4";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,17.4;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500.M505.M2 lack of initial conditions";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M505_DB180X0017_3";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,17.3;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500.M505.Right photocell of stop not detected or Timeout load";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M505_DB180X0017_2";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,17.2;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500.M505.M2 Feedback wheels rotation missing";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M505_DB180X0017_1";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,17.1;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500.M505.M2 P174QM1.Protection on wheels rotation motor";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M505_DB180X0017_0";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,17.0;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500:M505 squaring sensor low not detected";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M505_DB180X0016_7";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,16.7;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500:M505 squaring sensor high not detected";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M505_DB180X0016_5";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,16.5;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500:M505 Left photocell of slow-down not detected";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M505_DB180X0016_4";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,16.4;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500.M505.M1 lack of initial conditions";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M505_DB180X0016_3";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,16.3;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500.M505.Left photocell of stop not detected or Timeout load";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M505_DB180X0016_2";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,16.2;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500.M505.M1 Feedback wheels rotation missing";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M505_DB180X0016_1";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,16.1;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500:M505 Photocell or sensor erroneously activated or positioned";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M505_DB180X0016_0";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,16.0;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500.M505.M1 P173QM1.Protection on wheels rotation motor";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M504_DB180X0015_6";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,15.6;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500.M504 Right Syncronisation Error:photocell not Detected during load";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M504_DB180X0015_4";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,15.4;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500.M504.M2 lack of initial conditions";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M504_DB180X0015_3";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,15.3;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500.M504.Right side unpacking timeout:no photocell detected";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M504_DB180X0015_2";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,15.2;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500.M504.M2 Feedback wheels rotation missing";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M504_DB180X0015_0";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,15.0;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500.M504.M2 P172QM1.Protection on wheels rotation motor";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M504_DB180X0014_6";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,14.6;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500.M504 Left Syncronisation Error:photocell not Detected during load";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M504_DB180X0014_4";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,14.4;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500.M504.M1 lack of initial conditions";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M504_DB180X0014_3";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,14.3;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500.M504.Left side unpacking timeout:no photocell detected";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M504_DB180X0014_2";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,14.2;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500.M504.M1 Feedback wheels rotation missing";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M504_DB180X0014_1";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,14.1;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500:M504 Photocell or sensor erroneously activated or positioned";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M504_DB180X0014_0";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,14.0;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500.M504.M1 P171QM1.Protection on wheels rotation motor";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M503_DB180X0013_7";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,13.7;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500.M503S-SB1 Emergency localization";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M503_DB180X0013_5";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,13.5;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500 M503.chassis Position Up/down timeout";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M503_DB180X0013_4";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,13.4;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500 M503 lack of initial conditions";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M503_DB180X0013_3";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,13.3;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500 M503 rotating device overcomes maximum encoder position";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M503_DB180X0013_2";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,13.2;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500 M503 encoder error";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M503_DB180X0013_1";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,13.1;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500 M503 centering device opened (rot. free to rotate:M503-SQ4) not detected";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M503_DB180X0013_0";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,13.0;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500 M503 centering device closeh (rot.blocqued:M503-SQ5) not detected";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M503_DB180X0012_7";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,12.7;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500 M503 lack of stop rotation of rotator confirm (M503-SQ1) E4.3";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M503_DB180X0012_6";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,12.6;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500.M503.P439KA4.timeout frame down";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M503_DB180X0012_5";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,12.5;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500.M503.P439KA3.timeout frame up";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M503_DB180X0012_4";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,12.4;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500.M503.P148KM1-KM2 Feedback lift/descend frame missing";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M503_DB180X0012_3";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,12.3;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500.M503.P148QM1.Protection lifting/descending frame";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
"DA";"Z500_M503_DB180X0012_2";"";"";"OPC";"Server";"S7;Z500;S7:[Z500]DB180,12.2;No Access Path;;/0";"AUTO";"ON";"1";"NO";"OK!";"ALARM";"ENABLE";"NONE";"HIGH";"CLOSE";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Z500:M503:P147AZ1 rotator rotation drive in error";"";"";"";"";"00:00:00:00";"00:00:00:00";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"DISABLE";"DISABLE";"DISABLE"
